code_commune,nom_commune,nom_ville,nom_departement,nom_region
01410,Sonthonnax-la-Montagne,Sonthonnax-la-Montagne,Ain,Auvergne-Rhône-Alpes
01411,Souclin,Souclin,Ain,Auvergne-Rhône-Alpes
01412,Sulignat,Sulignat,Ain,Auvergne-Rhône-Alpes
01415,Talissieu,Talissieu,Ain,Auvergne-Rhône-Alpes
01416,Tenay,Tenay,Ain,Auvergne-Rhône-Alpes
01418,Thil,Thil,Ain,Auvergne-Rhône-Alpes
01419,Thoiry,Thoiry,Ain,Auvergne-Rhône-Alpes
01420,Thoissey,Thoissey,Ain,Auvergne-Rhône-Alpes
01421,Torcieu,Torcieu,Ain,Auvergne-Rhône-Alpes
01422,Tossiat,Tossiat,Ain,Auvergne-Rhône-Alpes
01423,Toussieux,Toussieux,Ain,Auvergne-Rhône-Alpes
01424,Tramoyes,Tramoyes,Ain,Auvergne-Rhône-Alpes
01425,La Tranclière,La Tranclière,Ain,Auvergne-Rhône-Alpes
01426,Val-Revermont,Val-Revermont,Ain,Auvergne-Rhône-Alpes
01427,Trévoux,Trévoux,Ain,Auvergne-Rhône-Alpes
01428,Valeins,Valeins,Ain,Auvergne-Rhône-Alpes
01429,Vandeins,Vandeins,Ain,Auvergne-Rhône-Alpes
01430,Varambon,Varambon,Ain,Auvergne-Rhône-Alpes
01431,Vaux-en-Bugey,Vaux-en-Bugey,Ain,Auvergne-Rhône-Alpes
01432,Verjon,Verjon,Ain,Auvergne-Rhône-Alpes
01433,Vernoux,Vernoux,Ain,Auvergne-Rhône-Alpes
01434,Versailleux,Versailleux,Ain,Auvergne-Rhône-Alpes
01435,Versonnex,Versonnex,Ain,Auvergne-Rhône-Alpes
01436,Vesancy,Vesancy,Ain,Auvergne-Rhône-Alpes
01437,Vescours,Vescours,Ain,Auvergne-Rhône-Alpes
01439,Vésines,Vésines,Ain,Auvergne-Rhône-Alpes
01441,Vieu-d'Izenave,Vieu-d'Izenave,Ain,Auvergne-Rhône-Alpes
01443,Villars-les-Dombes,Villars-les-Dombes,Ain,Auvergne-Rhône-Alpes
01444,Villebois,Villebois,Ain,Auvergne-Rhône-Alpes
01445,Villemotier,Villemotier,Ain,Auvergne-Rhône-Alpes
01446,Villeneuve,Villeneuve,Ain,Auvergne-Rhône-Alpes
01447,Villereversure,Villereversure,Ain,Auvergne-Rhône-Alpes
01448,Villes,Villes,Ain,Auvergne-Rhône-Alpes
01449,Villette-sur-Ain,Villette-sur-Ain,Ain,Auvergne-Rhône-Alpes
01450,Villieu-Loyes-Mollon,Villieu-Loyes-Mollon,Ain,Auvergne-Rhône-Alpes
01451,Viriat,Viriat,Ain,Auvergne-Rhône-Alpes
01452,Virieu-le-Grand,Virieu-le-Grand,Ain,Auvergne-Rhône-Alpes
01453,Arvière-en-Valromey,Arvière-en-Valromey,Ain,Auvergne-Rhône-Alpes
01454,Virignin,Virignin,Ain,Auvergne-Rhône-Alpes
01456,Vongnes,Vongnes,Ain,Auvergne-Rhône-Alpes
01457,Vonnas,Vonnas,Ain,Auvergne-Rhône-Alpes
02001,Abbécourt,Abbécourt,Aisne,Hauts-de-France
02002,Achery,Achery,Aisne,Hauts-de-France
02003,Acy,Acy,Aisne,Hauts-de-France
02004,Agnicourt-et-Séchelles,Agnicourt-et-Séchelles,Aisne,Hauts-de-France
02005,Aguilcourt,Aguilcourt,Aisne,Hauts-de-France
02006,Aisonville-et-Bernoville,Aisonville-et-Bernoville,Aisne,Hauts-de-France
02007,Aizelles,Aizelles,Aisne,Hauts-de-France
02008,Aizy-Jouy,Aizy-Jouy,Aisne,Hauts-de-France
02009,Alaincourt,Alaincourt,Aisne,Hauts-de-France
02010,Allemant,Allemant,Aisne,Hauts-de-France
02011,Ambleny,Ambleny,Aisne,Hauts-de-France
02012,Ambrief,Ambrief,Aisne,Hauts-de-France
02013,Amifontaine,Amifontaine,Aisne,Hauts-de-France
02014,Amigny-Rouy,Amigny-Rouy,Aisne,Hauts-de-France
02015,Ancienville,Ancienville,Aisne,Hauts-de-France
02016,Andelain,Andelain,Aisne,Hauts-de-France
02017,Anguilcourt-le-Sart,Anguilcourt-le-Sart,Aisne,Hauts-de-France
02018,Anizy-le-Grand,Anizy-le-Grand,Aisne,Hauts-de-France
02019,Annois,Annois,Aisne,Hauts-de-France
02020,Any-Martin-Rieux,Any-Martin-Rieux,Aisne,Hauts-de-France
02021,Archon,Archon,Aisne,Hauts-de-France
02022,Arcy-Sainte-Restitue,Arcy-Sainte-Restitue,Aisne,Hauts-de-France
02023,Armentières-sur-Ourcq,Armentières-sur-Ourcq,Aisne,Hauts-de-France
02024,Arrancy,Arrancy,Aisne,Hauts-de-France
02025,Artemps,Artemps,Aisne,Hauts-de-France
02027,Assis-sur-Serre,Assis-sur-Serre,Aisne,Hauts-de-France
02028,Athies-sous-Laon,Athies-sous-Laon,Aisne,Hauts-de-France
02029,Attilly,Attilly,Aisne,Hauts-de-France
02030,Aubencheul-aux-Bois,Aubencheul-aux-Bois,Aisne,Hauts-de-France
02031,Aubenton,Aubenton,Aisne,Hauts-de-France
02032,Aubigny-aux-Kaisnes,Aubigny-aux-Kaisnes,Aisne,Hauts-de-France
02033,Aubigny-en-Laonnois,Aubigny-en-Laonnois,Aisne,Hauts-de-France
02034,Audignicourt,Audignicourt,Aisne,Hauts-de-France
02035,Audigny,Audigny,Aisne,Hauts-de-France
02036,Augy,Augy,Aisne,Hauts-de-France
02037,Aulnois-sous-Laon,Aulnois-sous-Laon,Aisne,Hauts-de-France
02038,Les Autels,Les Autels,Aisne,Hauts-de-France
02039,Autremencourt,Autremencourt,Aisne,Hauts-de-France
02040,Autreppes,Autreppes,Aisne,Hauts-de-France
02041,Autreville,Autreville,Aisne,Hauts-de-France
02042,Azy-sur-Marne,Azy-sur-Marne,Aisne,Hauts-de-France
02043,Bagneux,Bagneux,Aisne,Hauts-de-France
02044,Bancigny,Bancigny,Aisne,Hauts-de-France
02046,Barenton-Bugny,Barenton-Bugny,Aisne,Hauts-de-France
02047,Barenton-Cel,Barenton-Cel,Aisne,Hauts-de-France
02048,Barenton-sur-Serre,Barenton-sur-Serre,Aisne,Hauts-de-France
02049,Barisis-aux-Bois,Barisis-aux-Bois,Aisne,Hauts-de-France
02050,Barzy-en-Thiérache,Barzy-en-Thiérache,Aisne,Hauts-de-France
02051,Barzy-sur-Marne,Barzy-sur-Marne,Aisne,Hauts-de-France
02052,Bassoles-Aulers,Bassoles-Aulers,Aisne,Hauts-de-France
02053,Vallées en Champagne,Vallées en Champagne,Aisne,Hauts-de-France
02054,Bazoches-et-Saint-Thibaut,Bazoches-et-Saint-Thibaut,Aisne,Hauts-de-France
02055,Beaumé,Beaumé,Aisne,Hauts-de-France
02056,Beaumont-en-Beine,Beaumont-en-Beine,Aisne,Hauts-de-France
02057,Beaurevoir,Beaurevoir,Aisne,Hauts-de-France
02058,Beaurieux,Beaurieux,Aisne,Hauts-de-France
02059,Beautor,Beautor,Aisne,Hauts-de-France
02060,Beauvois-en-Vermandois,Beauvois-en-Vermandois,Aisne,Hauts-de-France
02061,Becquigny,Becquigny,Aisne,Hauts-de-France
02062,Belleau,Belleau,Aisne,Hauts-de-France
02063,Bellenglise,Bellenglise,Aisne,Hauts-de-France
02064,Belleu,Belleu,Aisne,Hauts-de-France
02065,Bellicourt,Bellicourt,Aisne,Hauts-de-France
02066,Benay,Benay,Aisne,Hauts-de-France
02067,Bergues-sur-Sambre,Bergues-sur-Sambre,Aisne,Hauts-de-France
02068,Berlancourt,Berlancourt,Aisne,Hauts-de-France
02069,Berlise,Berlise,Aisne,Hauts-de-France
02070,Bernot,Bernot,Aisne,Hauts-de-France
02071,Berny-Rivière,Berny-Rivière,Aisne,Hauts-de-France
02072,Berrieux,Berrieux,Aisne,Hauts-de-France
02073,Berry-au-Bac,Berry-au-Bac,Aisne,Hauts-de-France
02074,Bertaucourt-Epourdon,Bertaucourt-Epourdon,Aisne,Hauts-de-France
02075,Berthenicourt,Berthenicourt,Aisne,Hauts-de-France
02076,Bertricourt,Bertricourt,Aisne,Hauts-de-France
02078,Besmé,Besmé,Aisne,Hauts-de-France
02079,Besmont,Besmont,Aisne,Hauts-de-France
02080,Besny-et-Loizy,Besny-et-Loizy,Aisne,Hauts-de-France
02081,Béthancourt-en-Vaux,Béthancourt-en-Vaux,Aisne,Hauts-de-France
02082,Beugneux,Beugneux,Aisne,Hauts-de-France
02083,Beuvardes,Beuvardes,Aisne,Hauts-de-France
02084,Bézu-le-Guéry,Bézu-le-Guéry,Aisne,Hauts-de-France
02085,Bézu-Saint-Germain,Bézu-Saint-Germain,Aisne,Hauts-de-France
02086,Bichancourt,Bichancourt,Aisne,Hauts-de-France
02087,Bieuxy,Bieuxy,Aisne,Hauts-de-France
02088,Bièvres,Bièvres,Aisne,Hauts-de-France
02089,Billy-sur-Aisne,Billy-sur-Aisne,Aisne,Hauts-de-France
02090,Billy-sur-Ourcq,Billy-sur-Ourcq,Aisne,Hauts-de-France
02091,Blanzy-lès-Fismes,Blanzy-lès-Fismes,Aisne,Hauts-de-France
02093,Blérancourt,Blérancourt,Aisne,Hauts-de-France
02094,Blesmes,Blesmes,Aisne,Hauts-de-France
02095,Bohain-en-Vermandois,Bohain-en-Vermandois,Aisne,Hauts-de-France
02096,Bois-lès-Pargny,Bois-lès-Pargny,Aisne,Hauts-de-France
02097,Boncourt,Boncourt,Aisne,Hauts-de-France
02098,Bonneil,Bonneil,Aisne,Hauts-de-France
02099,Bonnesvalyn,Bonnesvalyn,Aisne,Hauts-de-France
02100,Bony,Bony,Aisne,Hauts-de-France
02101,Bosmont-sur-Serre,Bosmont-sur-Serre,Aisne,Hauts-de-France
02102,Bouconville-Vauclair,Bouconville-Vauclair,Aisne,Hauts-de-France
02103,Boué,Boué,Aisne,Hauts-de-France
02104,Bouffignereux,Bouffignereux,Aisne,Hauts-de-France
02105,Bouresches,Bouresches,Aisne,Hauts-de-France
02106,Bourg-et-Comin,Bourg-et-Comin,Aisne,Hauts-de-France
02107,Bourguignon-sous-Coucy,Bourguignon-sous-Coucy,Aisne,Hauts-de-France
02108,Bourguignon-sous-Montbavin,Bourguignon-sous-Montbavin,Aisne,Hauts-de-France
02109,La Bouteille,La Bouteille,Aisne,Hauts-de-France
02110,Braine,Braine,Aisne,Hauts-de-France
02111,Brancourt-en-Laonnois,Brancourt-en-Laonnois,Aisne,Hauts-de-France
02112,Brancourt-le-Grand,Brancourt-le-Grand,Aisne,Hauts-de-France
02114,Brasles,Brasles,Aisne,Hauts-de-France
02115,Braye-en-Laonnois,Braye-en-Laonnois,Aisne,Hauts-de-France
02116,Braye-en-Thiérache,Braye-en-Thiérache,Aisne,Hauts-de-France
02117,Bray-Saint-Christophe,Bray-Saint-Christophe,Aisne,Hauts-de-France
02118,Braye,Braye,Aisne,Hauts-de-France
02119,Brécy,Brécy,Aisne,Hauts-de-France
02120,Brenelle,Brenelle,Aisne,Hauts-de-France
02121,Breny,Breny,Aisne,Hauts-de-France
02122,Brie,Brie,Aisne,Hauts-de-France
02123,Brissay-Choigny,Brissay-Choigny,Aisne,Hauts-de-France
02124,Brissy-Hamégicourt,Brissy-Hamégicourt,Aisne,Hauts-de-France
02125,Brumetz,Brumetz,Aisne,Hauts-de-France
02126,Brunehamel,Brunehamel,Aisne,Hauts-de-France
02127,Bruyères-sur-Fère,Bruyères-sur-Fère,Aisne,Hauts-de-France
02128,Bruyères-et-Montbérault,Bruyères-et-Montbérault,Aisne,Hauts-de-France
02129,Bruys,Bruys,Aisne,Hauts-de-France
02130,Bucilly,Bucilly,Aisne,Hauts-de-France
02131,Bucy-le-Long,Bucy-le-Long,Aisne,Hauts-de-France
02132,Bucy-lès-Cerny,Bucy-lès-Cerny,Aisne,Hauts-de-France
02133,Bucy-lès-Pierrepont,Bucy-lès-Pierrepont,Aisne,Hauts-de-France
02134,Buire,Buire,Aisne,Hauts-de-France
02135,Buironfosse,Buironfosse,Aisne,Hauts-de-France
02136,Burelles,Burelles,Aisne,Hauts-de-France
02137,Bussiares,Bussiares,Aisne,Hauts-de-France
02138,Buzancy,Buzancy,Aisne,Hauts-de-France
02139,Caillouël-Crépigny,Caillouël-Crépigny,Aisne,Hauts-de-France
02140,Camelin,Camelin,Aisne,Hauts-de-France
02141,La Capelle,La Capelle,Aisne,Hauts-de-France
02142,Castres,Castres,Aisne,Hauts-de-France
02143,Le Catelet,Le Catelet,Aisne,Hauts-de-France
02144,Caulaincourt,Caulaincourt,Aisne,Hauts-de-France
02145,Caumont,Caumont,Aisne,Hauts-de-France
02146,Celles-lès-Condé,Celles-lès-Condé,Aisne,Hauts-de-France
02148,Celles-sur-Aisne,Celles-sur-Aisne,Aisne,Hauts-de-France
02149,Cerizy,Cerizy,Aisne,Hauts-de-France
02150,Cerny-en-Laonnois,Cerny-en-Laonnois,Aisne,Hauts-de-France
02151,Cerny-lès-Bucy,Cerny-lès-Bucy,Aisne,Hauts-de-France
02152,Cerseuil,Cerseuil,Aisne,Hauts-de-France
02153,Cessières-Suzy,Cessières-Suzy,Aisne,Hauts-de-France
02154,Chacrise,Chacrise,Aisne,Hauts-de-France
02155,Chaillevois,Chaillevois,Aisne,Hauts-de-France
02156,Chalandry,Chalandry,Aisne,Hauts-de-France
02157,Chambry,Chambry,Aisne,Hauts-de-France
02158,Chamouille,Chamouille,Aisne,Hauts-de-France
02159,Champs,Champs,Aisne,Hauts-de-France
02160,Chaourse,Chaourse,Aisne,Hauts-de-France
02162,La Chapelle-sur-Chézy,La Chapelle-sur-Chézy,Aisne,Hauts-de-France
02163,Charly-sur-Marne,Charly-sur-Marne,Aisne,Hauts-de-France
02164,Le Charmel,Le Charmel,Aisne,Hauts-de-France
02165,Charmes,Charmes,Aisne,Hauts-de-France
02166,Chartèves,Chartèves,Aisne,Hauts-de-France
02167,Chassemy,Chassemy,Aisne,Hauts-de-France
02168,Château-Thierry,Château-Thierry,Aisne,Hauts-de-France
02169,Châtillon-lès-Sons,Châtillon-lès-Sons,Aisne,Hauts-de-France
02170,Châtillon-sur-Oise,Châtillon-sur-Oise,Aisne,Hauts-de-France
02171,Chaudardes,Chaudardes,Aisne,Hauts-de-France
02172,Chaudun,Chaudun,Aisne,Hauts-de-France
02173,Chauny,Chauny,Aisne,Hauts-de-France
02174,Chavignon,Chavignon,Aisne,Hauts-de-France
02175,Chavigny,Chavigny,Aisne,Hauts-de-France
02176,Chavonne,Chavonne,Aisne,Hauts-de-France
02177,Chérêt,Chérêt,Aisne,Hauts-de-France
02178,Chermizy-Ailles,Chermizy-Ailles,Aisne,Hauts-de-France
02179,Chéry-Chartreuve,Chéry-Chartreuve,Aisne,Hauts-de-France
02180,Chéry-lès-Pouilly,Chéry-lès-Pouilly,Aisne,Hauts-de-France
02181,Chéry-lès-Rozoy,Chéry-lès-Rozoy,Aisne,Hauts-de-France
02182,Chevennes,Chevennes,Aisne,Hauts-de-France
02183,Chevregny,Chevregny,Aisne,Hauts-de-France
02184,Chevresis-Monceau,Chevresis-Monceau,Aisne,Hauts-de-France
02185,Chézy-en-Orxois,Chézy-en-Orxois,Aisne,Hauts-de-France
02186,Chézy-sur-Marne,Chézy-sur-Marne,Aisne,Hauts-de-France
02187,Chierry,Chierry,Aisne,Hauts-de-France
02188,Chigny,Chigny,Aisne,Hauts-de-France
02189,Chivres-en-Laonnois,Chivres-en-Laonnois,Aisne,Hauts-de-France
02190,Chivres-Val,Chivres-Val,Aisne,Hauts-de-France
02191,Chivy-lès-Étouvelles,Chivy-lès-Étouvelles,Aisne,Hauts-de-France
02192,Chouy,Chouy,Aisne,Hauts-de-France
02193,Cierges,Cierges,Aisne,Hauts-de-France
02194,Cilly,Cilly,Aisne,Hauts-de-France
02195,Ciry-Salsogne,Ciry-Salsogne,Aisne,Hauts-de-France
02196,Clacy-et-Thierret,Clacy-et-Thierret,Aisne,Hauts-de-France
02197,Clairfontaine,Clairfontaine,Aisne,Hauts-de-France
02198,Clamecy,Clamecy,Aisne,Hauts-de-France
02199,Clastres,Clastres,Aisne,Hauts-de-France
02200,Clermont-les-Fermes,Clermont-les-Fermes,Aisne,Hauts-de-France
02201,Cœuvres-et-Valsery,Cœuvres-et-Valsery,Aisne,Hauts-de-France
02203,Coincy,Coincy,Aisne,Hauts-de-France
02204,Coingt,Coingt,Aisne,Hauts-de-France
02205,Colligis-Crandelain,Colligis-Crandelain,Aisne,Hauts-de-France
02206,Colonfay,Colonfay,Aisne,Hauts-de-France
02207,Commenchon,Commenchon,Aisne,Hauts-de-France
02208,Concevreux,Concevreux,Aisne,Hauts-de-France
02209,Condé-en-Brie,Condé-en-Brie,Aisne,Hauts-de-France
02210,Condé-sur-Aisne,Condé-sur-Aisne,Aisne,Hauts-de-France
02211,Condé-sur-Suippe,Condé-sur-Suippe,Aisne,Hauts-de-France
02212,Condren,Condren,Aisne,Hauts-de-France
02213,Connigis,Connigis,Aisne,Hauts-de-France
02214,Contescourt,Contescourt,Aisne,Hauts-de-France
02215,Corbeny,Corbeny,Aisne,Hauts-de-France
02216,Corcy,Corcy,Aisne,Hauts-de-France
02217,Coucy-le-Château-Auffrique,Coucy-le-Château-Auffrique,Aisne,Hauts-de-France
02218,Coucy-lès-Eppes,Coucy-lès-Eppes,Aisne,Hauts-de-France
02219,Coucy-la-Ville,Coucy-la-Ville,Aisne,Hauts-de-France
02220,Coulonges-Cohan,Coulonges-Cohan,Aisne,Hauts-de-France
02221,Coupru,Coupru,Aisne,Hauts-de-France
02222,Courbes,Courbes,Aisne,Hauts-de-France
02223,Courboin,Courboin,Aisne,Hauts-de-France
02224,Courcelles-sur-Vesle,Courcelles-sur-Vesle,Aisne,Hauts-de-France
02225,Courchamps,Courchamps,Aisne,Hauts-de-France
02226,Courmelles,Courmelles,Aisne,Hauts-de-France
02227,Courmont,Courmont,Aisne,Hauts-de-France
02228,Courtemont-Varennes,Courtemont-Varennes,Aisne,Hauts-de-France
02229,Courtrizy-et-Fussigny,Courtrizy-et-Fussigny,Aisne,Hauts-de-France
02230,Couvrelles,Couvrelles,Aisne,Hauts-de-France
02231,Couvron-et-Aumencourt,Couvron-et-Aumencourt,Aisne,Hauts-de-France
02232,Coyolles,Coyolles,Aisne,Hauts-de-France
02233,Cramaille,Cramaille,Aisne,Hauts-de-France
02234,Craonne,Craonne,Aisne,Hauts-de-France
02235,Craonnelle,Craonnelle,Aisne,Hauts-de-France
02236,Crécy-au-Mont,Crécy-au-Mont,Aisne,Hauts-de-France
02237,Crécy-sur-Serre,Crécy-sur-Serre,Aisne,Hauts-de-France
02238,Crépy,Crépy,Aisne,Hauts-de-France
02239,Crézancy,Crézancy,Aisne,Hauts-de-France
02240,Croix-Fonsomme,Croix-Fonsomme,Aisne,Hauts-de-France
02241,La Croix-sur-Ourcq,La Croix-sur-Ourcq,Aisne,Hauts-de-France
02242,Crouttes-sur-Marne,Crouttes-sur-Marne,Aisne,Hauts-de-France
02243,Crouy,Crouy,Aisne,Hauts-de-France
02244,Crupilly,Crupilly,Aisne,Hauts-de-France
02245,Cuffies,Cuffies,Aisne,Hauts-de-France
02246,Cugny,Cugny,Aisne,Hauts-de-France
02248,Cuirieux,Cuirieux,Aisne,Hauts-de-France
02249,Cuiry-Housse,Cuiry-Housse,Aisne,Hauts-de-France
02250,Cuiry-lès-Chaudardes,Cuiry-lès-Chaudardes,Aisne,Hauts-de-France
02251,Cuiry-lès-Iviers,Cuiry-lès-Iviers,Aisne,Hauts-de-France
02252,Cuissy-et-Geny,Cuissy-et-Geny,Aisne,Hauts-de-France
02253,Cuisy-en-Almont,Cuisy-en-Almont,Aisne,Hauts-de-France
02254,Cutry,Cutry,Aisne,Hauts-de-France
02255,Cys-la-Commune,Cys-la-Commune,Aisne,Hauts-de-France
02256,Dagny-Lambercy,Dagny-Lambercy,Aisne,Hauts-de-France
02257,Dallon,Dallon,Aisne,Hauts-de-France
02258,Dammard,Dammard,Aisne,Hauts-de-France
02259,Dampleux,Dampleux,Aisne,Hauts-de-France
02260,Danizy,Danizy,Aisne,Hauts-de-France
02261,Dercy,Dercy,Aisne,Hauts-de-France
02262,Deuillet,Deuillet,Aisne,Hauts-de-France
02263,Dhuizel,Dhuizel,Aisne,Hauts-de-France
02264,Dizy-le-Gros,Dizy-le-Gros,Aisne,Hauts-de-France
02265,Dohis,Dohis,Aisne,Hauts-de-France
02266,Dolignon,Dolignon,Aisne,Hauts-de-France
02267,Dommiers,Dommiers,Aisne,Hauts-de-France
02268,Domptin,Domptin,Aisne,Hauts-de-France
02269,Dorengt,Dorengt,Aisne,Hauts-de-France
02270,Douchy,Douchy,Aisne,Hauts-de-France
02271,Dravegny,Dravegny,Aisne,Hauts-de-France
02272,Droizy,Droizy,Aisne,Hauts-de-France
02273,Dury,Dury,Aisne,Hauts-de-France
02274,Ébouleau,Ébouleau,Aisne,Hauts-de-France
02275,Effry,Effry,Aisne,Hauts-de-France
02276,Englancourt,Englancourt,Aisne,Hauts-de-France
02277,Épagny,Épagny,Aisne,Hauts-de-France
02278,Éparcy,Éparcy,Aisne,Hauts-de-France
02279,Épaux-Bézu,Épaux-Bézu,Aisne,Hauts-de-France
02280,Épieds,Épieds,Aisne,Hauts-de-France
02281,L'Épine-aux-Bois,L'Épine-aux-Bois,Aisne,Hauts-de-France
02282,Eppes,Eppes,Aisne,Hauts-de-France
02283,Erlon,Erlon,Aisne,Hauts-de-France
02284,Erloy,Erloy,Aisne,Hauts-de-France
02286,Esquéhéries,Esquéhéries,Aisne,Hauts-de-France
02287,Essigny-le-Grand,Essigny-le-Grand,Aisne,Hauts-de-France
02288,Essigny-le-Petit,Essigny-le-Petit,Aisne,Hauts-de-France
02289,Essises,Essises,Aisne,Hauts-de-France
02290,Essômes-sur-Marne,Essômes-sur-Marne,Aisne,Hauts-de-France
02291,Estrées,Estrées,Aisne,Hauts-de-France
02292,Étampes-sur-Marne,Étampes-sur-Marne,Aisne,Hauts-de-France
02293,Étaves-et-Bocquiaux,Étaves-et-Bocquiaux,Aisne,Hauts-de-France
02294,Étouvelles,Étouvelles,Aisne,Hauts-de-France
02295,Étréaupont,Étréaupont,Aisne,Hauts-de-France
02296,Étreillers,Étreillers,Aisne,Hauts-de-France
02297,Étrépilly,Étrépilly,Aisne,Hauts-de-France
02298,Étreux,Étreux,Aisne,Hauts-de-France
02299,Évergnicourt,Évergnicourt,Aisne,Hauts-de-France
02302,Faverolles,Faverolles,Aisne,Hauts-de-France
02303,Fayet,Fayet,Aisne,Hauts-de-France
02304,La Fère,La Fère,Aisne,Hauts-de-France
02305,Fère-en-Tardenois,Fère-en-Tardenois,Aisne,Hauts-de-France
02306,La Ferté-Chevresis,La Ferté-Chevresis,Aisne,Hauts-de-France
02307,La Ferté-Milon,La Ferté-Milon,Aisne,Hauts-de-France
02308,Fesmy-le-Sart,Fesmy-le-Sart,Aisne,Hauts-de-France
02309,Festieux,Festieux,Aisne,Hauts-de-France
02310,Fieulaine,Fieulaine,Aisne,Hauts-de-France
02311,Filain,Filain,Aisne,Hauts-de-France
02312,La Flamengrie,La Flamengrie,Aisne,Hauts-de-France
02313,Flavigny-le-Grand-et-Beaurain,Flavigny-le-Grand-et-Beaurain,Aisne,Hauts-de-France
02315,Flavy-le-Martel,Flavy-le-Martel,Aisne,Hauts-de-France
02316,Fleury,Fleury,Aisne,Hauts-de-France
02317,Fluquières,Fluquières,Aisne,Hauts-de-France
02318,Folembray,Folembray,Aisne,Hauts-de-France
02319,Fonsomme,Fonsomme,Aisne,Hauts-de-France
02320,Fontaine-lès-Clercs,Fontaine-lès-Clercs,Aisne,Hauts-de-France
02321,Fontaine-lès-Vervins,Fontaine-lès-Vervins,Aisne,Hauts-de-France
02322,Fontaine-Notre-Dame,Fontaine-Notre-Dame,Aisne,Hauts-de-France
02323,Fontaine-Uterte,Fontaine-Uterte,Aisne,Hauts-de-France
02324,Fontenelle,Fontenelle,Aisne,Hauts-de-France
02326,Fontenoy,Fontenoy,Aisne,Hauts-de-France
02327,Foreste,Foreste,Aisne,Hauts-de-France
02328,Fossoy,Fossoy,Aisne,Hauts-de-France
02329,Fourdrain,Fourdrain,Aisne,Hauts-de-France
02330,Francilly-Selency,Francilly-Selency,Aisne,Hauts-de-France
02331,Franqueville,Franqueville,Aisne,Hauts-de-France
02332,Fresnes-en-Tardenois,Fresnes-en-Tardenois,Aisne,Hauts-de-France
02333,Fresnes-sous-Coucy,Fresnes-sous-Coucy,Aisne,Hauts-de-France
02334,Fresnoy-le-Grand,Fresnoy-le-Grand,Aisne,Hauts-de-France
02335,Fressancourt,Fressancourt,Aisne,Hauts-de-France
02336,Frières-Faillouël,Frières-Faillouël,Aisne,Hauts-de-France
02337,Froidestrées,Froidestrées,Aisne,Hauts-de-France
02338,Froidmont-Cohartille,Froidmont-Cohartille,Aisne,Hauts-de-France
02339,Gandelu,Gandelu,Aisne,Hauts-de-France
02340,Gauchy,Gauchy,Aisne,Hauts-de-France
02341,Gercy,Gercy,Aisne,Hauts-de-France
02342,Gergny,Gergny,Aisne,Hauts-de-France
02343,Germaine,Germaine,Aisne,Hauts-de-France
02345,Gibercourt,Gibercourt,Aisne,Hauts-de-France
02346,Gizy,Gizy,Aisne,Hauts-de-France
02347,Gland,Gland,Aisne,Hauts-de-France
02349,Goudelancourt-lès-Berrieux,Goudelancourt-lès-Berrieux,Aisne,Hauts-de-France
02350,Goudelancourt-lès-Pierrepont,Goudelancourt-lès-Pierrepont,Aisne,Hauts-de-France
02351,Goussancourt,Goussancourt,Aisne,Hauts-de-France
02352,Gouy,Gouy,Aisne,Hauts-de-France
02353,Grandlup-et-Fay,Grandlup-et-Fay,Aisne,Hauts-de-France
02354,Grandrieux,Grandrieux,Aisne,Hauts-de-France
02355,Gricourt,Gricourt,Aisne,Hauts-de-France
02356,Grisolles,Grisolles,Aisne,Hauts-de-France
02357,Gronard,Gronard,Aisne,Hauts-de-France
02358,Grougis,Grougis,Aisne,Hauts-de-France
02359,Grugies,Grugies,Aisne,Hauts-de-France
02360,Villeneuve-sur-Aisne,Villeneuve-sur-Aisne,Aisne,Hauts-de-France
02361,Guise,Guise,Aisne,Hauts-de-France
02362,Guivry,Guivry,Aisne,Hauts-de-France
02363,Guny,Guny,Aisne,Hauts-de-France
02364,Guyencourt,Guyencourt,Aisne,Hauts-de-France
02366,Hannapes,Hannapes,Aisne,Hauts-de-France
02367,Happencourt,Happencourt,Aisne,Hauts-de-France
02368,Haramont,Haramont,Aisne,Hauts-de-France
02369,Harcigny,Harcigny,Aisne,Hauts-de-France
02370,Hargicourt,Hargicourt,Aisne,Hauts-de-France
02371,Harly,Harly,Aisne,Hauts-de-France
02372,Hartennes-et-Taux,Hartennes-et-Taux,Aisne,Hauts-de-France
02373,Hary,Hary,Aisne,Hauts-de-France
02374,Lehaucourt,Lehaucourt,Aisne,Hauts-de-France
02375,Hautevesnes,Hautevesnes,Aisne,Hauts-de-France
02376,Hauteville,Hauteville,Aisne,Hauts-de-France
02377,Haution,Haution,Aisne,Hauts-de-France
02378,La Hérie,La Hérie,Aisne,Hauts-de-France
02379,Le Hérie-la-Viéville,Le Hérie-la-Viéville,Aisne,Hauts-de-France
02380,Hinacourt,Hinacourt,Aisne,Hauts-de-France
02381,Hirson,Hirson,Aisne,Hauts-de-France
02382,Holnon,Holnon,Aisne,Hauts-de-France
02383,Homblières,Homblières,Aisne,Hauts-de-France
02384,Houry,Houry,Aisne,Hauts-de-France
02385,Housset,Housset,Aisne,Hauts-de-France
02386,Iron,Iron,Aisne,Hauts-de-France
02387,Itancourt,Itancourt,Aisne,Hauts-de-France
02388,Iviers,Iviers,Aisne,Hauts-de-France
02389,Jaulgonne,Jaulgonne,Aisne,Hauts-de-France
